id:ID,mention,frequency:int,node_type:LABEL,sections
671,RNA,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
672,GeneLab,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
673,ground studies,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
674,cardiomyocytes,1,CELL_TYPE,Datasets Utilized from the GeneLab Platform
675,iron ions,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
676,1 GeV/n,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
677,transcriptomic,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
678,transcript,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
679,cardiomyocytes,1,CELL_TYPE,Datasets Utilized from the GeneLab Platform
681,HUVECs,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
682,ISS,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
683,RNAlater,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
684,ISS,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
685,RNAlater,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
686,ground controls,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
687,g controls,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
688,identical conditions,1,EXPERIMENT,Datasets Utilized from the GeneLab Platform
689,ISS,1,GENE_PRODUCT,Datasets Utilized from the GeneLab Platform
690,transcriptomic data,1,EXPERIMENT,Transcriptomic Analysis
691,batch issues,1,PHENOTYPE,Transcriptomic Analysis
692,Dataset,1,GENE_PRODUCT,Transcriptomic Analysis
693,background adjusted,1,EXPERIMENT,Transcriptomic Analysis
694,RMAE,1,GENE_PRODUCT,Transcriptomic Analysis
695,collapsed,1,EXPERIMENT,Transcriptomic Analysis
696,Multi,1,GENE_PRODUCT,Transcriptomic Analysis
697,statistical,1,EXPERIMENT,Transcriptomic Analysis
698,significant genes,1,EXPERIMENT,Transcriptomic Analysis
699,OVA analysis,1,EXPERIMENT,Transcriptomic Analysis
700,all conditions,1,EXPERIMENT,Transcriptomic Analysis
701,p-value,1,EXPERIMENT,Transcriptomic Analysis
702,t-test,1,EXPERIMENT,Transcriptomic Analysis
704,ANOVA,1,GENE_PRODUCT,Transcriptomic Analysis
705,Pathway analysis,1,EXPERIMENT,Transcriptomic Analysis
706,predictions,1,EXPERIMENT,Transcriptomic Analysis
707,Analysis,1,GENE_PRODUCT,Transcriptomic Analysis
708,toxic functions,1,EXPERIMENT,Transcriptomic Analysis
709,Gene set enrichment analysis,1,EXPERIMENT,Transcriptomic Analysis
710,leading edge analysis,1,EXPERIMENT,Transcriptomic Analysis
713,heat maps,1,EXPERIMENT,Transcriptomic Analysis
714,principal component analysis (,1,EXPERIMENT,Transcriptomic Analysis
715,PCA,1,GENE_PRODUCT,Transcriptomic Analysis
716,heat maps,1,EXPERIMENT,Transcriptomic Analysis
717,systems biology method,1,EXPERIMENT,Determination of Key Genes/Drivers
718,drivers,1,GENE_PRODUCT,Determination of Key Genes/Drivers
719,IPA,1,GENE_PRODUCT,Determination of Key Genes/Drivers
722,IPA,1,GENE_PRODUCT,Determination of Key Genes/Drivers
723,IPA,1,GENE_PRODUCT,Determination of Key Genes/Drivers
724,plotted,1,GENE_PRODUCT,Determination of Key Genes/Drivers
725,radial plot,1,EXPERIMENT,Determination of Key Genes/Drivers
726,Western,1,GENE_PRODUCT,Determination of Key Genes/Drivers
727,qPCR,1,GENE_PRODUCT,Determination of Key Genes/Drivers
728,ClueGo,1,GENE_PRODUCT,MicroRNA (miRNA) Predictions
730,ClueGo,1,GENE_PRODUCT,MicroRNA (miRNA) Predictions
731,predict,1,GENE_PRODUCT,MicroRNA (miRNA) Predictions
732,miRNAs,1,GENE_PRODUCT,MicroRNA (miRNA) Predictions
734,miRNAs,1,GENE_PRODUCT,MicroRNA (miRNA) Predictions
735,ClueGo,1,GENE_PRODUCT,MicroRNA (miRNA) Predictions
737,directionality of,1,PHENOTYPE,MicroRNA (miRNA) Predictions
PUB_PMC6387434,PMC6387434,1,PUBLICATION,
